ENTREZID,SYMBOL,GENENAME,MCL1.DG,MCL1.DH,MCL1.DI,MCL1.DJ,MCL1.DK,MCL1.DL,MCL1.LA,MCL1.LB,MCL1.LC,MCL1.LD,MCL1.LE,MCL1.LF
100503192,Gm19587,ADP-ribosylation factor 1-like,4.067490488,4.254857214,4.268181522,4.396524105,4.264494653,4.245084001,4.722599294,4.674414177,5.089162295,5.060933824,5.153431698,5.143118641
22019,Tpp2,tripeptidyl peptidase II,6.41142219,6.844340409,6.977197706,6.76297477,6.479533443,6.129060205,6.449835836,6.548709914,7.105432134,7.215994743,6.82461073,6.656222083
75623,Tex30,testis expressed 30,4.521327349,4.319174038,4.174059345,3.782299905,3.590121537,3.417920598,4.179624861,3.857732225,4.333741153,3.916599951,5.190151263,4.897605196
72050,Kdelc1,KDEL (Lys-Asp-Glu-Leu) containing 1,5.620133652,5.478882798,5.56588547,5.615683142,5.295306628,5.251191579,4.235604533,3.967643433,3.987999674,3.839251041,4.035628178,3.749060585
246229,Bivm,"basic, immunoglobulin-like variable motif containing",2.643938534,2.064049314,2.233247732,2.239960742,2.65576958,2.953438473,2.92937661,2.758676331,2.293144917,3.044873973,2.898124654,2.590268326
22592,Ercc5,"excision repair cross-complementing rodent repair deficiency, complementation group 5",4.514749701,4.469672115,4.427483141,4.579421805,4.959095332,4.917680776,3.647206224,3.67917398,3.629493527,3.878443809,3.57156511,3.757165634
70676,Gulp1,"GULP, engulfment adaptor PTB domain containing 1",4.442656262,5.071374721,4.725729317,5.28416394,5.331111388,5.314223702,2.192411016,3.01509975,3.053633234,4.072598456,5.325593303,5.545342455
12825,Col3a1,"collagen, type III, alpha 1",5.554307762,6.125160829,6.88387715,7.082654181,6.546136644,6.299564169,3.984327206,4.725007369,5.017207063,4.459373053,5.734773883,5.853869717
12832,Col5a2,"collagen, type V, alpha 2",7.557378037,7.558800845,5.880494511,6.591507603,7.75511271,7.812894919,1.163841863,1.562429016,1.831240812,1.31506817,1.890707182,2.172203134
73674,Wdr75,WD repeat domain 75,5.094942958,5.025178137,5.080458643,4.8754769,4.411607536,4.346367337,5.1674441,4.891757672,4.711883217,4.443126315,4.299222962,4.474602063
433297,Gm5526,"myosin, light polypeptide 6, alkali, smooth muscle and non-muscle pseudogene",7.489114048,7.53544867,8.4529857,8.773417998,8.903359281,8.615248282,6.077257897,6.175623866,5.931456842,6.224337489,5.602542655,5.65351076
53945,Slc40a1,"solute carrier family 40 (iron-regulated transporter), member 1",1.539802793,1.791846593,-0.269252609,-0.645046736,0.013196356,0.665358149,2.636849431,2.296093247,1.118270699,1.599371193,3.129998128,3.338081302
227058,Dnah7b,"dynein, axonemal, heavy chain 7B",1.944001059,2.681288218,1.55177725,2.450605503,3.305978105,3.092109069,-0.847746111,-1.030801101,-2.674287221,-3.021215218,-1.901850738,-0.635151789
227059,Slc39a10,"solute carrier family 39 (zinc transporter), member 10",6.075334286,6.338530247,6.329999053,6.202869372,6.452450092,6.36700363,4.276208386,4.151507625,4.471099104,3.78356116,5.067227373,5.108692614
56363,Tmeff2,transmembrane protein with EGF-like and two follistatin-like domains 2,0.631831931,0.542933296,-1.513178192,-0.469960029,-0.955094785,-0.799310118,-3.480014326,-2.718857094,-3.896679642,-5.343143313,-4.70920566,-3.137652129
20324,Cavin2,caveolae associated 2,7.143540173,7.397518381,6.522850783,6.869126441,7.726372814,7.899880574,5.069192763,4.988502038,3.629493527,4.089398588,2.47070343,2.310808372
109019,Nabp1,nucleic acid binding protein 1,6.776089163,6.607903467,6.280211211,6.585322406,7.599327233,7.417338749,6.759106805,7.050613464,6.585456043,6.99085057,6.752785291,6.762711559
100045066,Gm17767,"predicted gene, 17767",-5.8439015,-2.916498323,-2.953750783,-4.014280546,-2.671301819,-1.536275712,-4.216979921,-2.188342378,-0.527445833,0.271566532,1.173437389,1.005305825
17912,Myo1b,myosin IB,5.803107139,6.174370226,6.29519331,6.106821221,6.349082908,6.344328192,5.874455466,5.884769251,4.830106172,4.718902825,3.57156511,3.682526833
20849,Stat4,signal transducer and activator of transcription 4,-3.036546578,-2.916498323,-0.475703486,0.331494291,0.193768601,0.111422544,0.175337502,-0.107422382,-3.896679642,-5.343143313,-2.387277565,-2.400686535
20846,Stat1,signal transducer and activator of transcription 1,4.212736215,4.567317454,5.283971347,5.205694626,5.443927662,5.071547746,4.908002959,4.891757672,5.553844308,5.017703772,5.904583805,5.782204358
14660,Gls,glutaminase,8.594175584,8.58512564,8.541890136,8.439247322,8.408278202,8.214263801,7.379365156,7.372578292,6.44576547,6.567874095,5.694871476,5.766229717
17936,Nab1,Ngfi-A binding protein 1,6.083506113,6.304398183,6.708790444,6.605633721,7.062681917,6.90251614,6.799131918,7.094745975,7.377698511,7.426487945,6.607641524,6.396974991
227094,Nemp2,nuclear envelope integral membrane protein 2,2.068987836,2.050933814,1.770275756,1.519698026,1.815964008,2.408582734,2.422059253,2.53328267,0.927748793,0.083121442,0.845383192,0.231581681
98682,Mfsd6,major facilitator superfamily domain containing 6,5.321633641,5.329393881,5.001276334,5.138004297,6.133751052,6.134734529,6.422360788,6.440733972,7.434797179,7.285985591,7.230006223,7.221731404
16329,Inpp1,inositol polyphosphate-1-phosphatase,3.498173168,3.397680272,3.036555821,3.19841848,3.443184196,3.783245885,3.046680519,2.921789539,3.256450117,3.112183908,3.117342827,2.608302248
227095,Hibch,3-hydroxyisobutyryl-Coenzyme A hydrolase,3.613479379,3.674890447,4.348724949,4.505355707,4.695020396,4.538400974,3.840109272,3.609069741,4.435729936,4.615409403,5.131572264,5.105521854
67080,1700019D03Rik,RIKEN cDNA 1700019D03 gene,0.842599027,2.177013563,3.736746132,3.729431881,3.742930381,3.630975155,-1.71447958,-2.429350477,-2.022210524,-1.642703594,2.639522494,2.243169655
227099,Pms1,"PMS1 homolog 1, mismatch repair system component",1.89080812,2.164890004,1.831351332,1.477572551,1.554766261,1.654865775,2.469520607,2.245644225,1.529585112,0.765381144,2.185612103,2.018852357
227102,Ormdl1,ORM1-like 1 (S. cerevisiae),2.068987836,1.759962532,0.980361281,1.115002471,1.598158856,1.736742782,3.889801098,3.648436305,3.57634958,3.511725071,4.236238176,4.113435725
72085,Osgepl1,O-sialoglycoprotein endopeptidase-like 1,2.032615447,2.451072437,2.363015607,2.524878266,2.73566238,2.978898458,1.84910927,1.912117804,2.002173634,1.79640804,2.209657577,2.243169655
70396,Asnsd1,asparagine synthetase domain containing 1,3.017185406,3.041018346,2.78964108,2.814384883,2.469710491,2.751590547,4.379209836,4.383847689,5.040939388,5.244634204,4.947219203,5.188777358
627872,Dnah7a,"dynein, axonemal, heavy chain 7A",0.178466313,0.685537691,-0.806909395,0.073182296,1.121256101,1.186190312,-2.63201742,-2.718857094,-3.159714048,-5.343143313,-4.70920566,-4.72261463
98267,Stk17b,serine/threonine kinase 17b (apoptosis-inducing),4.901772824,4.771002339,5.465908489,5.102063416,4.533967798,4.42873893,3.50867036,3.640648458,3.710650671,3.460987709,4.735809186,4.767233331
329152,Hecw2,"HECT, C2 and WW domain containing E3 ubiquitin protein ligase 2",1.655944387,1.55227116,2.84252064,2.709095984,3.507185196,3.430277805,-0.516540202,-1.244925906,-2.022210524,-2.173218311,1.949005823,1.617235373
98488,Gtf3c3,"general transcription factor IIIC, polypeptide 3",3.272442461,2.980050328,2.857279797,2.920393207,3.357393614,3.749126507,3.217648307,3.201330324,2.632100023,2.72831905,3.372943381,3.481956514
241062,Pgap1,post-GPI attachment to proteins 1,3.017185406,3.197987692,3.136739751,3.310650038,3.363693603,3.411702075,3.462500179,3.412714099,2.018203744,2.203751147,2.409735413,2.553509776
329154,Ankrd44,ankyrin repeat domain 44,5.479716263,5.71233775,4.15924715,4.502732625,4.837624791,4.742947932,3.200872594,3.190702688,0.401000906,1.25676953,0.045681842,0.486838736
81898,Sf3b1,"splicing factor 3b, subunit 1",9.337056583,9.368532275,9.243860851,9.156844116,8.873869526,8.949888912,9.075293775,9.07307452,9.141610659,9.244341229,8.943079152,8.880200203
67876,Coq10b,coenzyme Q10B,7.664264666,7.736730635,7.588866569,7.583306494,7.453373417,7.25878987,7.473454636,7.408564103,7.672068209,7.633241805,7.342343179,7.105918581
15510,Hspd1,heat shock protein 1 (chaperonin),7.554441388,7.626395354,7.562934166,7.172452744,6.519581081,6.345144196,7.79109849,7.648557657,7.919637394,7.516197341,7.779889656,7.902409227
15528,Hspe1,heat shock protein 1 (chaperonin 10),5.309017076,5.31437989,5.168892358,4.877503158,4.141563085,3.951296387,5.340802855,5.327357461,5.510588122,5.141679582,5.168845253,5.086349545
19070,Mob4,"MOB family member 4, phocein",5.395100258,5.358961093,5.514436851,5.571307989,5.949179863,5.797028746,5.590911619,5.615540353,5.32973255,5.257698802,5.231841946,5.108692614
74013,Rftn2,raftlin family member 2,3.095677714,3.344925033,1.55177725,2.188659513,1.905047552,3.107580478,3.858053471,3.332805026,0.010210953,-0.485162317,3.0655814,2.998484559
212679,Mars2,methionine-tRNA synthetase 2 (mitochondrial),3.03568175,3.124769695,3.465306488,3.158980168,2.492886813,2.357733592,3.245181491,3.342439085,3.492772447,3.112183908,3.59913337,3.422043613
227120,Plcl1,phospholipase C-like 1,4.291807786,5.306124101,5.376525893,5.311399684,5.36133433,5.541964066,1.436462318,1.188033501,2.110814894,3.670877158,6.069692816,5.98733075
626009,Gm6644,Akr1b3 pseudogene,3.03568175,2.470903609,2.491559727,2.148949803,2.021189146,1.88775057,1.877537678,1.703674942,1.7757457,1.645541374,2.233308845,2.097564333
212712,Satb2,special AT-rich sequence binding protein 2,-0.352048404,-0.29758849,-1.673642864,-1.511780205,-3.156728646,-1.195238794,-0.757548302,-0.844387976,-0.527445833,-0.819581356,0.148775335,-0.199052674
73467,1700066M21Rik,RIKEN cDNA 1700066M21 gene,1.189521502,0.846002363,1.801136719,1.540308306,1.315759126,1.522617977,0.797970421,1.12244516,2.018203744,0.885675378,2.279479027,2.437256707
68736,Tyw5,tRNA-yW synthesizing protein 5,2.729745688,2.723229981,3.036555821,3.026465797,3.183121357,3.115254405,2.995719105,2.808185431,2.253067477,1.987773566,1.860649948,2.310808372
68115,Maip1,matrix AAA peptidase interacting protein 1,3.186765636,3.42335168,3.470115476,3.420347682,2.926484722,2.978898458,4.097414502,4.022609892,4.203106477,4.081022976,3.762469555,3.773240397
67198,Spats2l,"spermatogenesis associated, serine-rich 2-like",5.430476653,5.195754994,5.143528917,5.57005565,6.287458017,6.077943336,3.707832583,3.293612258,-0.196239924,1.099800183,-0.06534947,0.406668387
51960,Kctd18,potassium channel tetramerisation domain containing 18,2.544115785,2.593559369,2.774169672,2.872432168,3.017198286,3.21861179,2.551204404,2.574742278,1.388722576,1.91424453,0.335188459,1.90674199
68549,Sgo2a,shugoshin 2A,2.007847542,1.955626854,1.690105407,1.19517282,0.075932111,-0.585185313,1.632685806,1.626917743,1.657909209,0.885675378,3.09169424,2.761201148
11761,Aox1,aldehyde oxidase 1,4.226219445,4.713898827,3.375885407,4.167285862,3.742930381,3.876505813,2.936149838,2.684865092,-1.574751547,0.722945878,0.576196559,0.634937375
71724,Aox3,aldehyde oxidase 3,-3.036546578,-3.40192515,-3.43917761,-2.139811428,-2.671301819,-2.635811386,-2.342510803,-0.531230091,-0.196239924,1.031896119,3.179537589,3.442292297
71872,Aox4,aldehyde oxidase 4,-3.521973405,-5.723853245,-2.591180704,-3.277314951,-3.156728646,-5.443166308,-3.480014326,-1.801319254,-0.527445833,0.211445539,-3.124243159,-2.400686535
213043,Aox2,aldehyde oxidase 2,-5.8439015,-5.723853245,-2.591180704,-2.791888124,-5.478656741,-5.443166308,-1.71447958,-0.531230091,-0.124090138,-0.298749193,-0.06534947,-1.263183011
66882,Bzw1,basic leucine zipper and W2 domains 1,7.991458122,8.175786902,8.093860049,7.941732533,7.711630938,7.454490103,7.917553357,7.961307048,7.964536532,7.898393021,7.319736383,7.258595859
12747,Clk1,CDC-like kinase 1,8.195960007,8.001832535,7.261782217,7.285499857,7.756908782,8.250211747,7.726877933,7.693477518,7.085125453,6.99475729,7.213750332,7.496856438
70225,Ppil3,peptidylprolyl isomerase (cyclophilin)-like 3,3.071977879,2.894532257,3.154773674,3.145590791,3.400926509,3.274510115,3.095903035,3.313341728,3.434237236,3.282565531,2.883251377,2.712013598
65102,Nif3l1,Ngg1 interacting factor 3-like 1 (S. pombe),3.175689228,2.973114281,2.685977521,2.349124185,2.764517243,2.790453369,3.526732506,3.243074865,3.543497419,3.353824214,3.34064289,3.55815614
18393,Orc2,"origin recognition complex, subunit 2",4.589683941,4.308192482,3.958283116,3.764891609,4.141563085,4.070561288,4.336329379,4.223657411,4.324101729,4.146704648,4.614974887,4.574301577
213056,Fam126b,"family with sequence similarity 126, member B",2.759724845,2.655525122,2.797315008,2.681527724,3.025168997,3.099865512,3.56656404,3.660039813,3.833507419,4.089398588,4.668004871,4.522938076
66495,Ndufb3,NADH dehydrogenase (ubiquinone) 1 beta subcomplex 3,4.055455423,4.113774688,4.606309046,4.701109514,4.349479743,4.453166096,4.716710734,4.563459145,4.697022708,4.815466376,5.22595939,5.182772375
100504501,Gm20257,caspase 8 pseudogene,0.495948503,0.783941395,1.157757532,1.319620191,1.487127544,0.999777188,1.018236541,0.956707955,1.204858384,0.923643228,1.313162153,1.254665294
12633,Cflar,CASP8 and FADD-like apoptosis regulator,5.909733119,6.241570321,6.556589541,6.676590464,6.873662614,6.600886224,5.230792107,5.472613437,6.014712345,6.283934528,5.622830888,5.312184333
12370,Casp8,caspase 8,4.199125784,4.321906416,3.54039049,3.782299905,3.579334982,3.739228046,4.79704055,4.764958683,4.630797364,4.562243692,4.929230254,4.767233331
70827,Trak2,"trafficking protein, kinesin binding 2",7.09952906,7.156304212,7.114451684,7.043936722,7.196638758,7.024184507,5.830598455,6.088139972,6.620661674,6.763092449,6.166543692,6.140797329
227154,Stradb,STE20-related kinase adaptor beta,2.269840666,2.089927946,2.277813284,2.239960742,3.147052102,3.145548328,1.744952039,1.595033682,2.862653765,2.983286175,2.91284616,3.31630436
381259,Tmem237,transmembrane protein 237,4.129078286,4.022661076,3.855443139,3.91448455,3.708695332,3.739228046,3.021424819,2.996914278,2.169409548,1.895261427,1.123684354,1.058745084
227157,Mpp4,"membrane protein, palmitoylated 4 (MAGUK p55 subfamily member 4)",-0.985920505,-0.232000149,-1.368788282,-0.313840827,-0.955094785,-0.585185313,-3.480014326,-3.566854001,-2.022210524,-1.095215799,-4.70920566,-3.137652129
74018,Als2,alsin Rho guanine nucleotide exchange factor,5.454733907,5.818695017,5.936296303,5.970137913,6.150244411,5.702129027,4.313101229,4.639672015,4.719256462,4.769296194,4.911014166,4.937381263
271697,Cdk15,cyclin-dependent kinase 15,-0.558499281,0.158789804,1.157757532,2.148949803,1.341522222,0.579201505,-5.801942421,-4.303819595,-5.481642143,-2.53578839,-4.70920566,-4.72261463
14369,Fzd7,frizzled class receptor 7,8.388594378,7.675024024,8.178198019,8.447113634,7.967263386,8.311825552,4.828324704,4.782758971,3.950899757,3.839251041,3.142543382,3.06528793
381260,Gm973,predicted gene 973,-5.8439015,-2.023413527,-2.301674086,-2.791888124,-1.571766145,-1.536275712,-1.554014908,-0.274072252,-0.837785953,-0.057741094,-4.70920566,-1.552689628
22218,Sumo1,small ubiquitin-like modifier 1,5.977473892,6.074213475,5.990856708,5.91891831,6.011692765,5.831211845,6.069577841,6.095280274,6.517300808,6.321748357,6.274500533,6.075857171
55989,Nop58,NOP58 ribonucleoprotein,9.015584756,9.347567217,9.375685197,9.334678082,9.083287477,8.784675227,7.713387827,7.631468253,7.418658643,7.354041471,7.728806428,7.595080616
12168,Bmpr2,"bone morphogenetic protein receptor, type II (serine/threonine kinase)",5.724529693,6.082293558,6.186896426,6.271506957,5.776962009,5.604639246,4.826503119,4.788056511,4.35913578,4.372818678,3.721246892,4.075046896
100504533,NA,NA,2.127642054,2.212784694,2.433651149,2.472219316,2.446155763,2.056679579,0.912303096,1.030081142,0.246278311,1.196015499,0.148775335,0.231581681
72750,Fam117b,"family with sequence similarity 117, member B",6.000411961,5.922255396,6.006664944,5.659911723,5.272050246,5.10661836,4.878417102,4.909689705,5.5400319,5.395793369,5.49658759,5.050524577
70375,Ica1l,islet cell autoantigen 1-like,0.459879248,0.004067209,-0.4035537,-0.741262051,-0.434262621,-0.398772188,-2.101502703,-2.429350477,-3.896679642,-5.343143313,-0.802315064,-0.815724034
57750,Wdr12,WD repeat domain 12,3.318489829,3.295737483,3.470115476,3.011781751,2.457981198,2.344736252,3.256049301,3.152877056,3.619020196,3.112183908,2.868223168,3.214023309
241066,Carf,calcium response factor,1.144783187,1.727357867,1.690105407,1.658144796,2.296130319,2.291543312,1.316998651,1.209249987,0.584447047,0.960637436,1.072154054,2.018852357
100504573,Gm15464,40S ribosomal protein S23-like,4.730692027,5.14110667,4.811594522,4.776882343,4.343117241,4.259006378,5.219731622,5.32856981,5.248827994,5.123443025,4.870110278,4.615007272
269198,Nbeal1,neurobeachin like 1,5.363722968,5.44669779,5.393079504,5.577553432,6.327490063,6.061156141,4.765062949,4.546888165,4.227441669,4.519494045,4.601407122,4.454804908
77951,Cyp20a1,"cytochrome P450, family 20, subfamily a, polypeptide 1",3.51584806,3.42335168,3.160735232,3.255625337,3.63247893,3.478674629,4.133222628,3.970752691,4.213586148,3.97200625,4.672337291,4.676129062
329165,Abi2,abl-interactor 2,5.248194915,4.98953327,5.413195839,5.121001212,5.387849472,5.252931863,4.159507273,4.010574827,3.322488878,3.09564854,1.700185276,1.78518001
77300,Raph1,Ras association (RalGDS/AF-6) and pleckstrin homology domains 1,5.336629307,5.509167181,5.808275255,5.69939236,5.60548727,5.549063957,5.279541017,5.460499133,5.607808338,5.59863793,5.965869261,5.729626611
100043027,Gm11575,predicted gene 11575,3.576058678,3.344925033,3.724723604,3.715906516,3.437222638,3.107580478,4.066880133,3.871106088,4.762721692,4.852843985,5.917415992,5.819449913
100042533,Gm11578,predicted gene 11578,-1.937010904,-1.636390404,-2.060665987,-1.898803328,-1.230729227,-0.688278806,-2.342510803,-0.844387976,-0.623661148,-0.819581356,-1.008765942,-0.815724034
72823,Pard3b,par-3 family cell polarity regulator beta,4.055455423,4.072186364,3.708536112,3.738378856,3.048820265,3.232790725,3.984327206,3.67917398,4.850394405,4.694403641,2.8376888,2.396326443
18187,Nrp2,neuropilin 2,4.920140717,5.47643236,5.42810113,5.961567422,5.149788799,4.864034501,2.709810232,3.050797119,4.16040955,3.80914153,1.829953151,1.652424802
227195,Ino80d,INO80 complex subunit D,6.047502497,6.090328639,6.199258304,6.154391573,6.162040097,5.922609328,6.015441007,6.105217696,5.928279098,5.995035937,5.547003029,5.306672597
100380944,Ino80dos,"INO80 complex subunit D, opposite strand",0.086835838,0.579927503,0.388641415,0.378036877,0.498623183,0.389723706,0.57309701,0.260965024,-0.055377388,-1.255680471,-1.901850738,-0.330297207
